"primary","celllinename","tissue","gcell_gene__nrpkm_ALK","gcell_gene__nrpkm_APC","gcell_gene__nrpkm_ARID1A","gcell_gene__nrpkm_BCL6","gcell_gene__nrpkm_BRAF","gcell_gene__nrpkm_CBL","gcell_gene__nrpkm_CDKN2A","gcell_gene__nrpkm_CIC","gcell_gene__nrpkm_CSMD3","gcell_gene__nrpkm_CTNNB1","gcell_gene__nrpkm_DAXX","gcell_gene__nrpkm_DNAH5","gcell_gene__nrpkm_DNAJB1","gcell_gene__nrpkm_DNMT3A","gcell_gene__nrpkm_EGFR","gcell_gene__nrpkm_ERBB2","gcell_gene__nrpkm_FBXW7","gcell_gene__nrpkm_GLI1","gcell_gene__nrpkm_IDH1","gcell_gene__nrpkm_KMT2D","gcell_gene__nrpkm_KRAS","gcell_gene__nrpkm_LGALS7","gcell_gene__nrpkm_MET","gcell_gene__nrpkm_MUC16","gcell_gene__nrpkm_NFE2L2","gcell_gene__nrpkm_NOTCH2","gcell_gene__nrpkm_PIK3CA","gcell_gene__nrpkm_PRCC","gcell_gene__nrpkm_PTEN","gcell_gene__nrpkm_RUNX1","gcell_gene__nrpkm_TET2","gcell_gene__nrpkm_TP53","gcell_gene__nrpkm_TP63"
"CL586479","DMS 273","Lung",0.307079960813925,5.00337132981358,16.9802591175239,2.79660823526608,4.41679395671527,3.88867537219438,67.6244832238281,16.9945936206322,1.63643701110375,73.8379475789239,40.2917142891358,0.0315416304772788,42.2130884495598,4.6519191672766,0.728779906464243,1.22834106199556,2.44771778784049,1.31493346533118,17.629304067318,8.9353189016888,4.181919807889,0,6.62922815013333,0,21.0772515296986,19.6492443351776,2.17103516311883,45.6865656399957,4.14751775415129,1.69815792335582,1.38410371867019,22.7629007634618,0.0323868840230739
"CL586337","EPLC-272H","Lung",0.018494126324619,3.8553668914372,11.1722951017546,0.893654393419508,2.46724446884204,4.08155345049409,23.3416094539582,7.73510140218666,0.00151239693364658,72.3634361751413,41.4724889226546,1.06497384792636,76.0062696591588,2.6621969841945,47.450831779387,21.3763018519391,2.70290887780305,0.0674605990657425,11.6795655475933,12.3116073857807,6.2220438590518,0,28.4271642532269,0.424971802574212,21.5125512806807,6.87215647157342,1.80858406387125,34.5529876809712,5.66359143354786,18.6394656604123,1.53178371578248,2.67123114170655,14.9291012216412
"CL586845","HCC1623","Colon",0.00238968596822637,4.68177374798911,19.2815168453056,4.19202206480805,6.15783048898342,6.18976646732773,16.3440516682049,6.99020002221425,0.442043900609385,192.008945074689,22.6967804072909,0.00604873496851004,60.1879261851611,1.02463350543928,5.67097804647728,15.5484729740509,2.2367511283289,0.749645016924198,68.5926252748314,11.5097595971545,7.76128243519429,0,17.8592675318034,0.00323716931358582,29.1303958935761,6.58871834106281,2.81124885888646,38.699919832105,7.71849639793534,13.3866034551139,2.73389435356197,19.8612732275733,0.0338145142446499
"CL586461","HCC364","Lung",0.0321044374830318,3.50791868208652,19.8163685860046,28.573012130985,11.1413725236603,16.1563130421966,72.2305606971937,27.9731108960734,0.0288795032265276,84.046358997256,13.9803059750042,16.9172181794479,251.002663674793,3.07653570895052,41.2213779538821,11.855140849789,3.29191021881865,0,47.4113068312084,9.2495272230893,9.68224644114378,0,272.92773716226,0.328188606214025,73.0879348570948,47.9037319175851,4.72681615921266,23.142641358624,19.2761445516069,22.8232843307377,3.2716577606349,8.62250697102336,0.0730099190346878
"CL587218","HCC4001","Lung",0,4.77348994538503,22.4052851032143,0.040104046298047,3.83036495260337,6.91107234389268,53.0169489791611,18.9821550459874,0.472670762250093,61.2090171960445,42.1089131345506,0.328491530061252,37.1626282920379,4.0648258131602,0.00537306814592756,0.820795380375274,3.96560124795278,0.0168398731465147,14.3902409805308,4.56668615428318,6.07095184672642,0,0.294344903866364,0,8.72651567484063,4.96644882925295,5.16314622023552,46.0433864920002,3.54371472712707,0.00986041313218316,1.51270876427611,1.65612173584046,0.00933225767016047
"CL586509","HCC4019","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL584219","HCT 116","Colon",0.00207362598640738,4.43579657799338,18.9932112982083,1.43882193134896,4.34529997730687,9.6804139323155,9.38705918442599,8.74139574646405,0.00406980533601864,97.1713687302388,36.7854351118274,0.0384906792513076,93.5837572498916,2.0100632464794,9.01648368287522,13.2119030997583,4.688509915638,0.491654656926539,16.7832003635631,14.0276814961287,8.19185349571076,0.0293467025329542,42.9239726671532,0.00124845384155164,19.2683285412043,9.37312938667346,1.83333462670788,38.8113138404991,5.56445599823308,6.0754446010863,1.39138378535995,16.4905447918873,0.0188628460418712
"CL586517","HT-115","Colon",0,4.63594488208568,15.8407369478172,1.72149932396178,6.9493482878956,4.48357576939509,11.2821433084872,5.18268328083093,0.00683853235284322,112.395227718635,25.5949089003249,0.10681381005616,55.0136047862192,1.25854665267522,10.7545717734187,48.3497385892682,4.67296962141511,0.0889680577270409,55.6606764202648,13.0790050183269,10.7731288933556,0,37.3676457640179,0.000349631463980303,23.3460202204545,5.14079415862602,2.95168594518126,23.9434668991703,5.47814243765995,4.07638083879551,0.853353691324342,1.07889643502353,0.0399127490939366
"CL585738","HCC4006","Lung",0.017019757593816,4.40507510636525,23.0995228291237,6.20966843620462,3.42167128251611,7.5556448941679,0,19.3516899243863,0,53.6195409824812,48.4951210110931,3.54693141800172,89.6953670196592,4.92014146856096,42.0080491543476,26.6471098551452,3.47508672852063,0.0124165156339841,34.4138461500798,9.01129948892149,8.93104903772073,0,73.6902401354319,0.0184445446773954,33.3688856528688,15.5093202847226,7.28057612725739,43.799662951763,7.72176051032297,11.9197584993947,1.79866564513968,90.6638686446877,2.24662626112749
"CL587159","HCC826","Colon",0,1.40433334514154,15.2426903322643,1.75033073082924,4.51962044096159,5.809049098277,0.318422828438327,3.94604071777705,0.0037395315429648,95.7042681019291,41.8826660493037,0.0192911316326962,40.3254155935851,3.55811410547991,8.75046190455459,24.0797522393377,3.55453167110015,0.069500889752475,80.1866689894173,8.80554476963303,18.5440480834647,0,99.5492300608729,0,37.1620383184984,2.84554992887774,3.57087056867563,39.6373644458543,7.5670185082926,13.6431749032296,1.5341638601752,28.1461531707255,0.0385157421218314
"CL586505","ATRFLOX","Colon",0,5.32222973986395,16.891177399088,3.1604854162061,5.16929949892581,10.4662231043603,7.48248689955332,8.4243902731128,0.00171544580890639,103.346764799933,31.7908683794207,0.0228611437549682,62.7859514891042,2.09397116613013,11.8409536242754,14.0428487106295,3.98064475981794,0.793870225699694,35.0983452788776,10.9432860110479,11.4560271463064,0,65.3663798578797,0.00763033944686659,28.4972235396293,10.5510776721943,2.53952414804653,28.2876463805091,6.42651874461695,4.13037745911203,1.28804809250498,34.107387883246,0.00883421728640261
"CL131773","HOP-62","Lung",0,3.57139113936894,24.1733844139805,4.68011194762923,3.51423248788388,8.36090497529501,0.157026438215652,12.89816167552,0.0535385494673413,103.606567262863,33.7928526991808,0.604548044725625,48.8886486849561,2.36831949203293,16.7505119144466,15.6751004864358,3.78091537508253,0.0486463131593896,22.6916965048437,9.24780284518107,16.3811896057738,0,56.0809618798863,0,20.614785105295,26.6483036509738,3.99212686314629,33.0690892972182,5.22062334741924,14.7192849303885,1.91070736067774,1.49246681137077,0.0514664776882119
"CL587067","HCC149","Lung",0.00964315006917656,2.90653232536519,18.3041801555718,10.4253461252786,5.04541373929382,8.26172224168588,38.0582289400459,6.72084069000025,0,213.628273046306,17.5042579903638,2.5079823646379,85.9190243860883,2.22137812172432,13.0666746848524,52.5881794465034,4.73839559791736,0.00439688707869327,84.1343932762207,7.50540450501974,8.69858654996393,0,124.607072522008,2.41157816492568,35.0511026672051,23.144460799285,4.99197791670121,50.6582216810705,11.5346728633829,21.419626038866,1.76016845611611,7.85626166210526,0.367934206154756
"CL586213","HCC1171","Lung",0.0432153117169479,1.86505248466057,15.6520574097592,2.91879637838108,4.6275002254585,9.08314333405571,0.0120369541029784,33.3965747329274,0.00989527002163977,89.4189408955485,24.2681105362072,1.02822752610584,49.7749711791664,4.41736482867664,17.7026829729402,11.9980906615483,4.91339856050385,0.0262725830358842,13.116358254942,16.5933689305454,81.7831328923941,0,55.6403803596636,0.00130091738530798,22.5815025596126,15.9920052460769,2.35492953063879,86.0927159656521,4.17809450784642,18.6980435527959,1.23720844593595,18.7283547819902,0.477556238537078
"CL586519","GP5d","Colon",0,2.27395599087569,13.8564949942893,1.75458983607228,4.98279320682129,5.26288477131433,0.190707071352246,5.42224748184297,0.00111982409095127,75.5148111266141,39.629047935215,0.0548799763045565,39.688640294037,3.3226701553044,14.7367917594157,41.8828206333831,5.80528468641497,0.00416248772302986,82.6109215060813,13.3734765144517,9.0202146444726,0,30.4248891247065,0.00103055200884216,18.5827415719768,8.20185240494732,2.00952254550334,20.1569288620693,9.93766161677156,0.482585703195247,2.45116583417175,44.5255436821404,0.246822444428035
"CL587072","HCC1833","Lung",0.0561128092618071,3.04886400330182,29.0448667471012,7.70615865236058,4.82214095772736,3.26727494304659,6.14480304708486,12.0310917880186,0.388352784911342,59.7566894182522,29.6140560103957,0.899535030326967,29.263315009163,5.99768368220953,8.16857190723379,1.62681358364643,10.8255210056808,0,43.694216799733,10.4100271251707,9.29040949253467,0,6.6942354951227,0.00222259578981974,24.8761193110772,0.385324272319321,3.4850063421359,72.5508599649198,7.43739850040718,0.385567085539443,2.05595226796885,18.6741039861126,0.0119399548967652
"CL587527","HCC3440","Colon",0,3.90941945912965,8.56197316207635,2.03042471618262,5.00564371390861,3.48436139764219,0.182288019419588,6.04229976174104,0,101.680962213537,30.2439176601993,0,72.8757418159183,1.3630511943895,6.64485109243294,16.665946932448,3.72411720690714,0,57.7840607680635,4.67810628342596,10.1554547899106,0,75.0218893425417,0,31.4259556798194,4.45992123759986,4.18608910140354,38.9774218359704,6.47531390219392,2.32637502364204,1.55787518974652,3.71871734549127,0
"CL587217","HCC4000","Lung",0,3.63344469278485,18.0616755603995,0,2.66903114926002,5.13328378302218,97.7214149921547,13.9934206245024,0.0115873683245992,25.4882867493373,35.0899595536052,0.0365296486952881,35.4690740769599,8.89996824970662,0.066422964085373,12.9627750990892,3.28647276939815,0.165106646661669,7.18254308402174,7.17414047524403,8.7449719579409,0,15.7127327370471,0,14.4540093405913,0.523222231750071,3.87951475837869,32.8508993049959,2.27456411805125,0.104032304721904,1.88500703460692,2.29628102176447,0.011934545413865
"CL584427","HT-29","Colon",0,5.25590859845554,22.1760432520173,1.98690217926816,3.37736504287461,8.60318116658352,21.6703327767309,11.7154793404536,0.00307732295283329,51.4120273746372,31.6425532569672,0.126999954892442,43.7531332420299,1.77608227365536,10.6590126843094,20.9185274457123,4.23934908292021,0.812146887290181,29.2056368042271,12.6787722183565,11.4791422226793,0,79.5091082715709,0.0259599961143963,19.060798460662,7.35432668521926,2.5336852391544,29.8771372060017,6.33012234664652,4.79981485991382,1.53734344838989,32.2621186317517,0.00316952473632432
"CL586014","HCC2935","Lung",0.132122899210841,3.63550744147423,16.9919323738674,10.9794916866856,6.68944777994091,3.94463485891854,0,11.5925121624535,0.00254226684316934,51.3417256372101,39.743749971563,0.155191787460614,119.70181960134,7.1613142173843,35.164098054601,53.7328747890946,2.8480147171042,0.0141747546898669,103.62022738014,8.72257618949053,7.41486296748252,0,57.0438184134892,0.987310355509938,41.5462112099903,13.5107193732371,4.27837214731617,29.0003764055312,6.170166398763,6.15851144283871,2.04467396218592,58.1770997928329,5.3259017602916
"CL586720","HCC461","Lung",0.443570424396824,5.55981277943357,18.5585758038802,2.87656574560187,2.94165712702711,11.1021635893895,18.0748568896763,11.8943517849859,0.0228391379110212,163.807166955093,66.9964735693865,0.247191658932935,41.6256476252372,1.51714259391797,71.6842618921959,2.80925856379651,3.95756929358509,0.0848951473069791,20.8213662874504,6.87380904353157,12.4786551833715,0,36.9522738054396,0.0012363769318569,21.0108540542181,39.8305123038758,3.42963192466951,37.9340318700999,3.33468275818046,13.3075184239898,3.09688473801166,1.36996557746484,0.28228124382716
"CL134144","HOP-92","Lung",0.00319876530973381,1.52817616814273,16.4907912525615,2.66759172523081,6.47336586397802,5.0546658154052,4.66420916628152,12.3732605752335,0.0266817627186077,60.2148450869702,32.1076526678486,0.44936483422838,78.3166464029442,1.85492634253945,23.6758323437621,7.67393004917016,3.15561299101247,0.00583403131020312,15.7576223805288,11.7521491004181,4.59937067797447,0,67.3023759942592,0.000481464698231114,17.7389574044176,17.3226464735815,4.37786017483663,43.5847425366999,6.0621085214024,15.2979552400842,0.820975748265867,9.24038406615303,4.15450981222029
"CL586085","KLN 205","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL588329","KM-12 (Ignyta)","Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL131975","H322T","Lung",0.0250921565938976,3.98435485287634,25.6060616455035,15.3875682725088,3.59491305693252,8.19604597407353,0.00655221621542424,9.8243878858889,0.0015389737811245,102.460516369279,23.1770805028055,0.800526750349714,77.7643973394788,5.14243573531108,21.1398291917089,21.8542166096593,3.28296033578294,0.0400435359913331,133.646615652004,9.76799156751146,14.4899408132789,0,9.41648682507509,0.413555861207656,22.3197218028579,9.66448630749213,4.72489441018145,30.7086499288811,6.72554472668626,6.09958969220367,2.96876683570882,38.1965317832833,4.96448318210264
"CL586449","HCC193","Lung",0,3.88852385360293,12.8886626643395,3.26380020433306,5.02569914405112,12.5343697507628,1.8713426172454,4.52258349251498,0.0146745556060312,117.87692326763,28.9207344387536,1.00394834149985,43.3555075372999,0.884475683155792,37.0790275471789,10.2017907166065,2.90786822793255,0.00259745972793754,31.1430915392226,4.65195125755727,11.4440304992123,0,126.143958424621,0.12175669540109,35.7724332135214,39.2273829985642,5.3670939292698,17.3257696070644,4.81638264623156,13.2639050724692,1.46207747634439,15.3241825164873,0.256222185282382
"CL586466","HCC2302","Lung",0.161200828477998,3.39816610923474,18.5152482406593,6.36278793275386,4.52968911328669,3.71853586235393,11.5056219027316,6.46198263545953,0.00131825442528135,97.8975863190044,21.1200979522195,0.153010861228036,32.0137349430979,3.57310860524379,22.3511807033472,24.1828545994644,2.65909789302921,0.0833012116740907,46.3987503142973,13.2896776270899,10.2667270414276,0,29.5514046401831,3.08507485447659,24.2883652973545,12.6810649824746,2.72220002739455,66.8679415718581,6.69135972108943,6.26199829911358,2.12497701126603,3.58634154459091,0.0217240248033184
"CL586318","HCC44","Lung",0.0448405260506433,4.37591766288481,18.8448113456246,2.52786143048198,3.53092523608934,6.20094648037488,71.1492721276209,14.0195954756032,0.00611155067215552,99.490358223066,46.5040076351849,1.2978892143771,69.4342988430262,1.33593317448245,23.8731080271878,4.08478391096221,2.49233577500785,0.049977814072393,11.0174877910747,12.3622008544608,3.98914571712452,0,57.9401664663476,0.063367557909306,14.1266075333916,30.1618682937277,2.6740376514896,35.3478671596142,6.26077352144637,8.24845488423815,1.48661880615111,1.26051843645179,0.00251786521331624
"CL586419","HCC1195","Lung",0.478687723363349,2.38128317238075,11.5010231502518,5.85392708200785,7.39139173263048,10.6588316240929,1.19352779605493,14.08763413886,0.003788295244427,173.860638901391,17.8360705026365,1.20024682058188,68.4425026672874,10.7993080027982,26.0455667146254,79.9068514201149,16.4985156073509,0.0211221555781291,87.4921776943963,5.54311030784519,8.24583652694549,0,49.2323584975139,0.0435786667943873,27.7067983923497,13.7844811477581,4.65898739122903,56.2643116677807,3.07135375973157,11.1248893621858,2.01556349655117,42.0627722861381,3.61696763253473
"CL587219","HCC4002","Lung",10.9112379179899,2.65436411636715,32.1622375394577,9.0502202344138,4.32985355268934,3.92961822235304,48.7280670598859,20.2130183903547,0,114.68419421807,39.2238633645812,0.323873951412877,46.6739276090713,8.95454723805721,1.59902546891593,3.83332745116561,2.97693172817262,0.186693270001383,17.1190367924709,10.7659881840285,5.9486939265149,0,2.69341814048041,0,19.7321312831698,0.308426016230355,4.02299051034983,37.4222003472321,5.91267740785371,7.86308792284062,1.7493085795017,30.071192219029,0.0646631096096745
"CL586214","HCC4017","Lung",0.0267849186581165,4.80470740436505,18.8408706241435,1.24337524047492,3.69497547874826,16.1728076987199,0.0209827215572868,11.7092262886473,0.0689974203845667,92.3545988057159,25.2303947030703,3.83338695088479,79.1229287256455,1.45409257119792,74.2677662187804,3.29087229684873,2.7524564524801,0.0549577864682144,7.5739577684864,9.8004307364234,42.7040950665405,0,107.561870461247,0,23.9619021753398,31.8931402071809,2.5740312721777,46.123208432635,7.25998291815146,10.5094392849548,1.43919863612835,15.8415482968436,0.148897465444679
"CL588327","HCC78 (Ignyta)","Lung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL586145","HT-55","Colon",0.00571909323156077,4.49789566123625,18.6525825591709,1.31344929626135,5.87053389789811,10.8490895614508,0.382311509530752,7.8605959100224,0.122067388141004,245.101661241273,16.269693921414,0.00844437852731411,83.862710910803,1.33324896029093,17.574061200216,30.3044782575935,3.02071237774864,0.0365074583842648,100.72849297234,8.63349973156326,7.8022682418197,0,54.5997572918423,0.00172162770961034,27.0498247278823,10.643661596036,3.44488256851534,38.3983044012223,6.11074848215183,20.5787598652755,0.944974146361723,39.0239780652121,0.00289022374422554
"CL130122","HCC-15","Lung",0.021318431387222,5.82723514103345,18.2448831424933,5.46025497617933,2.93378794200977,9.85517380889942,0,10.5681138222875,0.00261504082655176,34.1601496010222,32.2992272621363,0.0292288062909147,37.647082741694,3.24117698511414,17.3340192885356,5.54261805199827,1.57502200279658,0.00972034395732362,47.835073819908,6.29162690117387,7.22518411233539,0,17.3195283777773,0,27.9809293412279,6.79621486462687,2.03323982539677,40.7258122496318,8.81931426753409,3.4534065913885,0.561003414801618,25.1364477087622,0.210084564940629
"CL587079","HCC2450","Lung",0.0110268434383098,3.09315888895194,16.8794901116411,6.20535001737174,3.18891977085777,9.96034782794706,79.4598197734449,16.4252185265861,0.00811569442106091,113.771994428729,37.5151135027365,0.83965501579066,66.0974355630426,2.68406346576728,20.2675848914101,16.6651982421471,1.68859208534798,0.0502779538686761,41.5479999161975,7.48416406110473,3.97371829057595,0,36.2876310204233,0.0244807827966013,18.9709649936486,30.4071656257848,4.45465435928063,38.7793261063756,4.45902791351213,10.0948850036035,1.84163483615852,51.3769812888042,0.050153125845278
"CL586338","HCC33","Lung",1.27467214139924,7.35460245698968,30.8068126013308,0.962867226908397,5.21965094425606,3.90388893869518,25.8995989047244,13.745194791029,0.124633651872283,64.8938612907788,60.7649794722177,0.0750105955588018,14.4887957910166,14.6404185085094,0.0120940521512704,1.83674285203616,6.24847186736941,0.244272056162738,16.2498309658042,10.9518703684753,19.8424609740212,0,0.455347562433671,0,13.672914511083,5.4060744171482,4.0932495884034,42.9381016170552,3.79757420591696,0.423544294712298,3.34002055380098,38.5414363453342,0.0583490391785216
